value,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,HeavyAtomMolWt,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi3v,Chi4n,HallKierAlpha,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,NumAtomStereoCenters,NumBridgeheadAtoms,NumHDonors,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_OH,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_hdrzine,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_oxime,fr_para_hydroxylation,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfone,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,MACCS_8,MACCS_11,MACCS_19,MACCS_22,MACCS_23,MACCS_25,MACCS_26,MACCS_27,MACCS_28,MACCS_29,MACCS_30,MACCS_31,MACCS_33,MACCS_34,MACCS_36,MACCS_37,MACCS_38,MACCS_40,MACCS_41,MACCS_42,MACCS_43,MACCS_44,MACCS_46,MACCS_47,MACCS_48,MACCS_49,MACCS_52,MACCS_53,MACCS_54,MACCS_56,MACCS_57,MACCS_62,MACCS_63,MACCS_66,MACCS_70,MACCS_71,MACCS_72,MACCS_74,MACCS_75,MACCS_76,MACCS_77,MACCS_79,MACCS_80,MACCS_82,MACCS_83,MACCS_84,MACCS_85,MACCS_86,MACCS_89,MACCS_90,MACCS_91,MACCS_92,MACCS_93,MACCS_95,MACCS_96,MACCS_97,MACCS_98,MACCS_99,MACCS_100,MACCS_102,MACCS_103,MACCS_104,MACCS_106,MACCS_107,MACCS_108,MACCS_109,MACCS_111,MACCS_112,MACCS_113,MACCS_114,MACCS_115,MACCS_116,MACCS_117,MACCS_119,MACCS_120,MACCS_121,MACCS_122,MACCS_123,MACCS_125,MACCS_126,MACCS_128,MACCS_129,MACCS_131,MACCS_132,MACCS_133,MACCS_134,MACCS_135,MACCS_136,MACCS_137,MACCS_138,MACCS_139,MACCS_140,MACCS_141,MACCS_142,MACCS_143,MACCS_144,MACCS_145,MACCS_146,MACCS_147,MACCS_148,MACCS_149,MACCS_150,MACCS_151,MACCS_152,MACCS_153,MACCS_154,MACCS_155,MACCS_156,MACCS_157,MACCS_158,MACCS_159,MACCS_160,MACCS_161,MACCS_162,MACCS_163,MACCS_164,MACCS_165,MACCS_166
-4.356547324,11.10759346,0.073010676,-3.723219417,0.90028342,11.875,248.244,0.493834038,0.264905871,1.5,2.875,32.24798213,10.30317192,2.140438305,-2.001288277,2.275493179,-2.108025694,7.908623997,0.34054508,2.600911267,2.541725149,618.7158481,4.232486657,1.261949667,-1.18,4.736862954,5.749511833,0,4.339655681,10.02329115,0,0,18.54074924,0,11.33678588,0,25.12283841,0,16.8235026,13.15465994,31.57669767,0,4.983978521,5.138973738,11.26339288,6.606881965,5.749511833,9.875836691,0,5.749511833,11.33678588,20.00865747,10.02329115,0,6.9237372,0,10.21662063,82.28,10.02329115,8.417796984,0,4.339655681,17.87309452,16.03670579,0,18.19910121,6.9237372,4.983978521,9.875836691,28.19453853,1.040163454,3.935218726,5.006232442,0.608775983,0.694092026,5.217416856,0,2.443448064,-3.723219417,0.222222222,5,0,0,0,1,0,0,1,1,3,0,0,0,0,0,2,1.3424,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0
-4.443697499,10.928202,0.033611111,-3.657268519,0.767498345,12.07692308,208.223,0.264905853,0.223920737,1.307692308,2.615384615,32.24798172,10.33645006,2.128146974,-1.84962877,2.231149211,-2.108019688,7.908615659,0.597011309,2.453295385,2.767072116,511.3728136,3.873696965,0.972766925,-0.98,0,0,0,4.339655681,10.02329115,0,0,18.54074924,0,11.33678588,12.13273414,12.13273414,0,10.21662063,8.417796984,31.57669767,0,4.983978521,5.138973738,4.339655681,0,0,5.138973738,0,0,11.33678588,13.40177551,10.02329115,0,0,0,10.21662063,73.05,10.02329115,8.417796984,0,4.339655681,5.516700718,16.03670579,0,12.13273414,12.13273414,4.983978521,5.138973738,22.64827901,1.080138889,3.889537037,4.940753023,0.663449074,0,7.185111489,0,0,-3.657268519,0,4,0,0,0,1,0,0,1,1,1,0,0,0,0,0,2,0.9437,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0
-5.251811973,10.95062972,0.071406841,-3.751750756,0.751725793,12.07142857,224.222,0.507910911,0.264905871,1.428571429,2.785714286,32.24798188,10.30895135,2.136897977,-1.873031886,2.268146063,-2.108019529,7.908621605,0.476015737,2.451324997,2.749437113,588.0007565,3.933600798,1.013859051,-1.18,5.106527395,5.749511833,0,4.339655681,10.02329115,0,0,18.54074924,0,11.33678588,0,18.19910121,0,10.21662063,13.52432438,31.57669767,0,4.983978521,5.138973738,4.339655681,0,5.749511833,5.138973738,0,5.749511833,11.33678588,18.5083029,10.02329115,0,0,0,10.21662063,93.28,10.02329115,8.417796984,0,10.08916751,10.21662063,11.33678588,18.19910121,0,0,4.983978521,10.24550113,22.35230111,0.934305556,3.819537037,14.0568065,0.510949074,0.071406841,4.4231113,0,0,-3.751750756,0,5,0,0,0,1,0,0,2,1,1,0,0,0,0,0,2,0.6493,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0
-4.366531544,10.98014361,0.088179012,-3.713202003,0.83311169,12.14285714,243.676,0.26490586,0.223918911,1.428571429,2.785714286,35.49569179,10.33075809,2.1357269,-1.860016159,2.2637743,-2.108021309,7.908626793,0.597011395,2.451324997,2.749437113,590.755644,4.14716113,0.999010123,-0.69,0,0,0,4.339655681,10.02329115,0,0,18.54074924,0,11.33678588,11.60093989,18.19910121,5.022633314,10.21662063,8.417796984,43.17763756,0,4.983978521,5.138973738,4.339655681,0,0,5.138973738,0,0,22.93772577,13.40177551,10.02329115,0,0,5.022633314,10.21662063,73.05,10.02329115,8.417796984,0,4.339655681,15.23925395,11.33678588,0,18.19910121,0,4.983978521,16.73991363,22.58185358,6.750246756,3.872006173,5.489448696,0.58650463,0,4.960919942,0,0,-3.713202003,0,4,0,0,0,1,0,0,1,1,1,0,0,0,0,0,2,1.5971,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0
-5.173925197,10.98187972,0.085092593,-3.710934429,0.696385165,12.07142857,222.23,0.398685938,0.264905863,1.357142857,2.714285714,32.24798186,10.29155328,2.134741247,-1.88445678,2.254939267,-2.108024373,7.908624687,0.597011474,2.451324997,2.749437113,588.0007565,3.974073854,1.041763957,-1.18,5.733667477,0,0,4.339655681,10.02329115,0,0,18.54074924,0,11.33678588,0,18.19910121,5.687386275,10.21662063,8.417796984,37.26408394,0,4.983978521,5.138973738,4.339655681,5.733667477,0,10.87264121,5.687386275,0,11.33678588,13.40177551,10.02329115,0,0,0,10.21662063,99.07,10.02329115,8.417796984,0,4.339655681,15.90400691,11.33678588,0,18.19910121,0,4.983978521,10.87264121,22.59535667,1.014305556,3.875092593,4.947555745,6.702734788,0,4.992555745,0,0,-3.710934429,0,5,0,0,0,1,0,0,2,1,1,0,0,0,0,0,2,0.5259,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0
-5.180456064,11.01312972,0.113778345,-3.860222269,0.633505029,11.8125,254.228,0.270497735,0.258308898,1.4375,2.6875,32.24798216,10.28752003,2.158871599,-1.884156902,2.273336384,-2.108028385,7.908625653,-0.384310072,2.582723306,2.676815712,675.9968088,4.144419308,1.127421741,-1.58,0,0,0,4.339655681,15.71067743,0,10.11431827,18.54074924,0,11.33678588,0,6.066367068,12.13273414,15.13993168,13.34110803,37.26408394,0,4.983978521,5.138973738,4.339655681,0,0,5.138973738,5.687386275,0,11.33678588,18.32508655,10.02329115,10.11431827,0,0,10.21662063,116.19,14.9466022,18.53211525,0,10.02704196,10.21662063,11.33678588,18.19910121,0,0,4.983978521,5.138973738,22.19405848,0.807268519,13.70279774,15.39988957,0.260874433,0,3.912000189,0,0,-3.860222269,0,7,0,0,0,1,0,0,1,1,2,0,0,0,0,0,2,0.8519,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0
-5.823908741,11.12085792,0.08020151,-3.76787991,0.835207471,11.88235294,264.243,0.491150489,0.264905871,1.470588235,2.882352941,32.24798228,10.30272819,2.141267201,-2.01959761,2.275665251,-2.108031892,7.908624786,0.201281351,2.683161342,2.410983924,635.4833142,4.281498255,1.258777677,-1.22,9.843390349,12.3563938,0,4.339655681,10.02329115,0,0,18.54074924,0,11.33678588,0,18.19910121,0,16.8235026,18.26118733,31.57669767,0,4.983978521,5.138973738,4.339655681,13.21376393,5.749511833,9.875836691,0,5.749511833,11.33678588,31.72206683,10.02329115,0,0,0,10.21662063,102.51,10.02329115,8.417796984,0,17.55341961,15.96613247,11.33678588,0,18.19910121,0,4.983978521,14.98236409,28.00014109,0.985263369,3.905994189,13.61575791,0.551271731,0.552008692,4.967450869,0,0.106658728,-3.76787991,0.222222222,6,0,0,0,1,0,0,2,1,4,0,0,0,0,0,2,0.3148,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0
-4.327902142,11.29260166,0.085454283,-3.766200341,0.800531002,11.66666667,308.299,0.488861336,0.264905871,1.142857143,2.619047619,32.24798273,10.21740123,2.142577062,-2.05245421,2.280357193,-2.108027318,7.908630359,0.306468071,2.893063198,1.83989333,873.6303284,5.169809202,1.836185283,-1.96,4.736862954,12.3563938,0,4.339655681,10.02329115,0,0,18.54074924,0,11.33678588,30.33183534,23.7625527,0,10.21662063,13.15465994,31.57669767,0,4.983978521,5.138973738,10.94653765,0,5.749511833,9.875836691,0,5.749511833,11.33678588,13.40177551,16.63017312,0,5.563451492,0,10.21662063,82.28,10.02329115,8.417796984,0,4.339655681,17.87309452,21.60015729,0,18.19910121,30.33183534,4.983978521,9.875836691,28.91943696,1.035975949,3.993382881,5.082235724,1.655752446,0.662937453,15.0482298,0,0.451582459,-3.766200341,0.071428571,5,0,0,0,1,0,0,1,1,4,0,0,0,0,0,3,2.5227,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0
-5.327902142,11.12116085,0.131967593,-3.780518301,0.846691031,11.64705882,262.251,0.326284826,0.264905863,1.470588235,2.764705882,32.24798225,10.27323283,2.140668049,-1.994261324,2.266541655,-2.108042722,7.908630254,-0.113735883,2.58263521,2.516806036,690.5740328,4.270386197,1.306192109,-1.51,5.316788604,0,0,10.24683541,10.02329115,0,4.794537184,18.54074924,0,11.33678588,0,18.19910121,12.61112347,10.21662063,13.21233417,43.17126367,0,4.983978521,5.138973738,11.26339288,5.316788604,0,10.45576234,5.687386275,0,11.33678588,19.30895523,14.81782834,0,6.9237372,0,10.21662063,102.15,10.02329115,13.21233417,0,10.24683541,15.90400691,11.33678588,6.9237372,18.19910121,0,10.30076712,5.138973738,22.76338651,0.970091648,14.77157633,7.59397618,1.127542989,-0.193948924,4.935750189,0,1.395476715,-3.780518301,0.111111111,6,0,0,0,1,0,0,2,1,2,0,0,0,0,0,2,0.9021,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0
-4.853871964,11.24755244,0.017292658,-0.775115478,0.596838962,13.41666667,304.22,0.507121532,0.251965728,1.208333333,2.583333333,16.2681855,10.03234788,2.139360984,-2.177900231,2.216144351,-2.305054434,5.952130094,0.099703009,2.585160383,1.847302299,673.5670473,4.03935438,2.518860959,-2.37,21.26351087,5.749511833,0,0,5.907179729,0,4.794537184,0,0,0,36.39820241,43.02501757,12.58659724,11.66741788,15.00759197,5.907179729,0,5.316788604,5.733667477,31.91118766,6.544756406,5.749511833,11.05045608,0,5.749511833,0,28.70683175,6.420821623,0,40.93341687,0,0,95.58,12.01114612,15.00759197,0,17.35480415,12.1082079,12.84164325,17.69618563,6.066367068,18.19910121,24.37325994,5.733667477,0,0,11.24755244,23.12667474,7.055716624,-0.895021591,14.88380931,1.150461799,2.430806668,0,0.315789474,5,0,0,0,0,2,0,4,0,8,0,0,0,0,2,2,2.1354,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
-5.632644079,10.8699778,0.195856481,-3.825008503,0.644909852,13.21428571,228.214,0.2728533,0.266772314,1.642857143,2.571428571,32.24798205,10.75330273,2.135501971,-1.85889868,2.033756216,-2.139957853,7.906395856,-0.115571052,2.297964543,3.398483669,523.4168056,3.493281421,0.674661411,-1.06,0,0,0,15.04823806,10.02329115,0,4.794537184,18.23857366,4.992404733,5.098681808,11.33678588,0,13.97140918,0,13.21233417,27.26725676,0,9.780484743,17.17905045,11.26339288,0,0,9.940376391,0,0,11.33678588,24.10546146,21.86550032,0,6.9237372,0,0,107.41,15.93047088,13.21233417,0,9.141058334,0,11.33678588,18.65321212,0,0,10.09108654,5.138973738,22.66238615,0.746157407,14.39160336,8.461207011,0,-0.425722789,0,0,1.260256992,-2.345888133,0.4,7,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,-1.4238,0,0,0,0,2,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0
-6.107905397,10.6274537,0.050023148,-3.737916667,0.574891359,11.81818182,188.193,0.273738365,0.266771991,1.727272727,2.454545455,32.24798155,11.2313058,2.123988053,-1.85480485,2.024697341,-2.126308254,7.906367329,0.589870709,2.111668001,3.413381346,412.7907247,3.182148345,0.45203721,-0.73,0,0,0,9.141058334,10.02329115,0,5.409283606,18.23857366,0,5.098681808,11.33678588,0,7.047671983,0,8.417796984,21.36007703,5.409283606,9.780484743,12.18664572,4.339655681,0,0,9.940376391,0,0,11.33678588,18.19828173,17.07096314,5.409283606,0,0,0,101.83,10.02329115,8.417796984,0,9.141058334,0,16.01858881,7.047671983,0,0,5.098681808,10.54825734,22.16668981,0.726851852,0.050023148,15.39800926,0,0,0,0,0,-2.258240741,0.333333333,6,0,0,0,1,0,0,2,1,1,0,0,0,0,0,1,-1.39153,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0
-4.59345982,9.726079241,0.302716049,-0.490214884,0.713569619,12.68421053,242.169,0.490849113,0.118956222,1.210526316,2.473684211,16.48946814,10.14638768,2.05460787,-2.147215659,2.124470823,-2.34672265,5.269081378,0.104442395,2.413382169,2.285695819,337.7488527,2.722324033,1.595342823,-1.1,19.89704191,18.46036019,0,0,0,0,0,0,0,0,25.98020854,24.11700725,19.69639478,6.606881965,14.5802533,0,0,5.316788604,0,32.41410324,26.86831788,5.749511833,10.05365156,0,5.749511833,0,44.12065249,11.15768458,0,19.41092589,0,0,50.72,6.103966388,5.106527395,0,0,19.1934792,18.77721542,5.563451492,7.109797541,38.11294267,5.316788604,9.473725908,10.56814154,0,0,12.89598462,1.218724921,0.782188681,8.260365096,0.410294471,5.665825092,1.698475571,0.6,4,0,0,0,0,1,0,2,0,9,0,0,0,0,1,1,1.6132,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
-5.882728704,9.995061912,0.048472739,-0.759508607,0.641468123,23,282.19,0.490546619,0.122501268,1.227272727,2.590909091,16.48993002,9.870497288,2.269459822,-2.27730246,2.29620098,-2.421552994,5.425684305,0.013185758,2.432505803,1.951827798,497.9225719,3.815763785,2.544673666,-1.14,25.37323374,18.46036019,0,0,0,0,0,0,0,0,12.13273414,32.40103016,30.4887764,12.20793278,20.05644514,0,0,5.316788604,0,57.46367926,13.15163837,5.749511833,10.05365156,0,5.749511833,0,52.32204497,12.84164325,0,31.89811458,0,0,81.95,18.31189916,15.31958218,0,12.14580722,25.13591149,11.12690298,0,0,38.9703128,5.316788604,4.736862954,5.732251512,0,0,32.80080114,1.87642253,0.678943216,5.653188579,-1.269971399,6.778364425,0,0.647058824,5,1,0,1,0,3,0,4,0,5,0,0,0,0,1,2,0.6348,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
-4.554395797,9.781851301,0.2303399,-0.546425527,0.670456453,12.21052632,242.169,0.486950452,0.161149345,1.263157895,2.473684211,16.52455683,10.2766806,2.084134689,-2.161745159,2.258859764,-2.347150945,5.390625274,0.102467671,2.409935075,2.449000812,379.4083655,2.398794602,1.453997041,-1.52,19.89704191,19.31773032,11.49902367,0,0,0,0,0,0,0,38.63516433,12.13273414,12.58659724,0,14.5802533,0,0,5.316788604,0,25.99328162,19.75852033,11.49902367,14.79051451,0,11.49902367,0,37.01085495,0,0,13.8474744,0,0,50.72,6.103966388,5.106527395,0,6.606881965,30.69250287,0,0,6.076020107,38.11294267,11.89572429,9.473725908,11.05545031,0,0,12.93775403,0,1.291079355,7.743533069,1.13232832,8.839854916,0,0.466666667,4,0,0,0,0,1,0,2,0,9,0,0,0,0,1,1,1.9891,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
